"","Country.Code","Year","lifeexpectancy_over_energy"
"8645","SLE",2017,Inf
"8646","SLE",2018,Inf
"8647","SLE",2019,Inf
"8648","SLE",2020,Inf
"8649","SLE",2021,Inf
"8650","SLE",2022,Inf
"8651","SLV",1973,0.000214918894625607
"8652","SLV",1974,0.000215025813221741
"8653","SLV",1975,0.000211298958244681
"8654","SLV",1976,0.000199786530767252
"8655","SLV",1977,0.000192677733669341
"8656","SLV",1978,0.00018873906895118
"8657","SLV",1979,0.000180692121550718
"8658","SLV",1980,0.000176319290241665
"8659","SLV",1981,0.000181317607491927
"8660","SLV",1982,0.000191072561622104
"8661","SLV",1983,0.000191478526285002
"8662","SLV",1984,0.000182483104637173
"8663","SLV",1985,0.00018127391040149
"8664","SLV",1986,0.000189560747208362
"8665","SLV",1987,0.000188589916544593
"8666","SLV",1988,0.00018495951042105
"8667","SLV",1989,0.000192476084860561
"8668","SLV",1990,0.000179097144920987
"8669","SLV",1991,0.000202334061261387
"8670","SLV",1992,0.000240417889588164
"8671","SLV",1993,0.000251889595899992
"8672","SLV",1994,0.000260685672560495
"8673","SLV",1995,0.000259423092199258
"8674","SLV",1996,0.000258600795347688
"8675","SLV",1997,0.000258783466128854
"8676","SLV",1998,0.00027022856315706
"8677","SLV",1999,0.000272053619251312
"8678","SLV",2000,0.000270302364635234
"8679","SLV",2001,0.000260363518646831
"8680","SLV",2002,0.000258333590018048
"8681","SLV",2003,0.000262339795672231
"8682","SLV",2004,0.000266374115677839
"8683","SLV",2005,0.000262521445922063
"8684","SLV",2006,0.000265183836006071
"8685","SLV",2007,0.000280082120614099
"8686","SLV",2008,0.000273072179085433
"8687","SLV",2009,0.000302573208246531
"8688","SLV",2010,0.000284262254770533
"8689","SLV",2011,0.000295586449327339
"8690","SLV",2012,0.000308368968160898
"8691","SLV",2013,0.000306618496877916
"8692","SLV",2014,0.000326176792496214
"8693","SLV",2015,0.000322938893617732
"8694","SLV",2016,Inf
"8695","SLV",2017,Inf
"8696","SLV",2018,Inf
"8697","SLV",2019,Inf
"8698","SLV",2020,Inf
"8699","SLV",2021,Inf
"8700","SLV",2022,Inf
"8701","SMR",1973,Inf
"8702","SMR",1974,Inf
"8703","SMR",1975,Inf
"8704","SMR",1976,Inf
"8705","SMR",1977,Inf
"8706","SMR",1978,Inf
"8707","SMR",1979,Inf
"8708","SMR",1980,Inf
"8709","SMR",1981,Inf
"8710","SMR",1982,Inf
"8711","SMR",1983,Inf
"8712","SMR",1984,Inf
"8713","SMR",1985,Inf
"8714","SMR",1986,Inf
"8715","SMR",1987,Inf
"8716","SMR",1988,Inf
"8717","SMR",1989,Inf
"8718","SMR",1990,0.000343315783973171
"8719","SMR",1991,0.000387649847261871
"8720","SMR",1992,0.000399578784034642
"8721","SMR",1993,0.000376779232919908
"8722","SMR",1994,0.000347473940729514
"8723","SMR",1995,0.000301281558785991
"8724","SMR",1996,0.000295655970507565
"8725","SMR",1997,0.000281699603549205
"8726","SMR",1998,0.000273569646678826
"8727","SMR",1999,0.000296089314218764
"8728","SMR",2000,0.000309329288789766
"8729","SMR",2001,0.000299068754300998
"8730","SMR",2002,0.000294690540322094
"8731","SMR",2003,0.000298703340655234
"8732","SMR",2004,0.000290650336017033
"8733","SMR",2005,0.000280527109213996
"8734","SMR",2006,0.000288089571429005
"8735","SMR",2007,0.000286484155160622
"8736","SMR",2008,0.000275534078846925
"8737","SMR",2009,0.000307193037206873
"8738","SMR",2010,0.00030141681884611
"8739","SMR",2011,0.000301429861504908
"8740","SMR",2012,0.00030688676168548
"8741","SMR",2013,0.000322823294797206
"8742","SMR",2014,0.00031561695628338
"8743","SMR",2015,0.000359649331037129
"8744","SMR",2016,Inf
"8745","SMR",2017,Inf
"8746","SMR",2018,Inf
"8747","SMR",2019,Inf
"8748","SMR",2020,Inf
"8749","SMR",2021,Inf
"8750","SMR",2022,Inf
"8751","SOM",1973,Inf
"8752","SOM",1974,Inf
"8753","SOM",1975,Inf
"8754","SOM",1976,Inf
"8755","SOM",1977,Inf
"8756","SOM",1978,Inf
"8757","SOM",1979,Inf
"8758","SOM",1980,Inf
"8759","SOM",1981,Inf
"8760","SOM",1982,Inf
"8761","SOM",1983,Inf
"8762","SOM",1984,Inf
"8763","SOM",1985,Inf
"8764","SOM",1986,Inf
"8765","SOM",1987,Inf
"8766","SOM",1988,Inf
"8767","SOM",1989,Inf
"8768","SOM",1990,0.00360039885784469
"8769","SOM",1991,Inf
"8770","SOM",1992,Inf
"8771","SOM",1993,Inf
"8772","SOM",1994,Inf
"8773","SOM",1995,Inf
"8774","SOM",1996,Inf
"8775","SOM",1997,Inf
"8776","SOM",1998,Inf
"8777","SOM",1999,Inf
"8778","SOM",2000,Inf
"8779","SOM",2001,Inf
"8780","SOM",2002,Inf
"8781","SOM",2003,Inf
"8782","SOM",2004,0.00439248103448277
"8783","SOM",2005,0.00457529827586208
"8784","SOM",2006,0.00459977118644069
"8785","SOM",2007,0.00441541625
"8786","SOM",2008,Inf
"8787","SOM",2009,Inf
"8788","SOM",2010,Inf
"8789","SOM",2011,Inf
"8790","SOM",2012,Inf
"8791","SOM",2013,Inf
"8792","SOM",2014,Inf
"8793","SOM",2015,Inf
"8794","SOM",2016,Inf
"8795","SOM",2017,Inf
"8796","SOM",2018,Inf
"8797","SOM",2019,Inf
"8798","SOM",2020,Inf
"8799","SOM",2021,Inf
"8800","SOM",2022,Inf
"8801","SRB",1973,Inf
"8802","SRB",1974,Inf
"8803","SRB",1975,Inf
"8804","SRB",1976,Inf
"8805","SRB",1977,Inf
"8806","SRB",1978,Inf
"8807","SRB",1979,Inf
"8808","SRB",1980,Inf
"8809","SRB",1981,Inf
"8810","SRB",1982,Inf
"8811","SRB",1983,Inf
"8812","SRB",1984,Inf
"8813","SRB",1985,Inf
"8814","SRB",1986,Inf
"8815","SRB",1987,Inf
"8816","SRB",1988,Inf
"8817","SRB",1989,Inf
"8818","SRB",1990,Inf
"8819","SRB",1991,Inf
"8820","SRB",1992,Inf
"8821","SRB",1993,Inf
"8822","SRB",1994,Inf
"8823","SRB",1995,Inf
"8824","SRB",1996,Inf
"8825","SRB",1997,Inf
"8826","SRB",1998,Inf
"8827","SRB",1999,Inf
"8828","SRB",2000,Inf
"8829","SRB",2001,Inf
"8830","SRB",2002,Inf
"8831","SRB",2003,Inf
"8832","SRB",2004,Inf
"8833","SRB",2005,Inf
"8834","SRB",2006,Inf
"8835","SRB",2007,Inf
"8836","SRB",2008,Inf
"8837","SRB",2009,Inf
"8838","SRB",2010,Inf
"8839","SRB",2011,Inf
"8840","SRB",2012,Inf
"8841","SRB",2013,Inf
"8842","SRB",2014,Inf
"8843","SRB",2015,Inf
"8844","SRB",2016,Inf
"8845","SRB",2017,Inf
"8846","SRB",2018,Inf
"8847","SRB",2019,Inf
"8848","SRB",2020,Inf
"8849","SRB",2021,Inf
"8850","SRB",2022,Inf
"8851","SSD",1973,0.000339607619490215
"8852","SSD",1974,0.000334600708356879
"8853","SSD",1975,0.00032503759512282
"8854","SSD",1976,0.000322872791374055
"8855","SSD",1977,0.00032504203662192
"8856","SSD",1978,0.000315850179394448
"8857","SSD",1979,0.000314156541550707
"8858","SSD",1980,0.000282287987730854
"8859","SSD",1981,0.000263141168088876
"8860","SSD",1982,0.000248249441271294
"8861","SSD",1983,0.000228066538578563
"8862","SSD",1984,0.000186547655093046
"8863","SSD",1985,0.000193289978003346
"8864","SSD",1986,0.000191789257939083
"8865","SSD",1987,0.000200410112303926
"8866","SSD",1988,0.00022226441187924
"8867","SSD",1989,0.000245677909995343
"8868","SSD",1990,0.000238638232726203
"8869","SSD",1991,0.000221486500514564
"8870","SSD",1992,0.000183851675456726
"8871","SSD",1993,0.000183650801219647
"8872","SSD",1994,0.000185116112976437
"8873","SSD",1995,0.000182667239784563
"8874","SSD",1996,0.000185721331035748
"8875","SSD",1997,0.000187524842822587
"8876","SSD",1998,0.000195369164234432
"8877","SSD",1999,0.000199437097000383
"8878","SSD",2000,0.000206071956948888
"8879","SSD",2001,0.000206349755515516
"8880","SSD",2002,0.000216583974296561
"8881","SSD",2003,0.000208517857553108
"8882","SSD",2004,0.000196555904222341
"8883","SSD",2005,0.000202564771423984
"8884","SSD",2006,0.000213789999703275
"8885","SSD",2007,0.000205356544269396
"8886","SSD",2008,0.000196262318940559
"8887","SSD",2009,0.000209708646514504
"8888","SSD",2010,0.0002191592464045
"8889","SSD",2011,0.000226436609749825
"8890","SSD",2012,0.00023653406664096
"8891","SSD",2013,0.000242883561093055
"8892","SSD",2014,0.000238239156920077
"8893","SSD",2015,Inf
"8894","SSD",2016,Inf
"8895","SSD",2017,Inf
"8896","SSD",2018,Inf
"8897","SSD",2019,Inf
"8898","SSD",2020,Inf
"8899","SSD",2021,Inf
"8900","SSD",2022,Inf
"8901","STP",1973,Inf
"8902","STP",1974,Inf
"8903","STP",1975,Inf
"8904","STP",1976,Inf
"8905","STP",1977,Inf
"8906","STP",1978,Inf
"8907","STP",1979,Inf
"8908","STP",1980,Inf
"8909","STP",1981,Inf
"8910","STP",1982,Inf
"8911","STP",1983,Inf
"8912","STP",1984,Inf
"8913","STP",1985,Inf
"8914","STP",1986,Inf
"8915","STP",1987,Inf
"8916","STP",1988,Inf
"8917","STP",1989,Inf
"8918","STP",1990,Inf
"8919","STP",1991,Inf
"8920","STP",1992,Inf
"8921","STP",1993,Inf
"8922","STP",1994,Inf
"8923","STP",1995,Inf
"8924","STP",1996,Inf
"8925","STP",1997,Inf
"8926","STP",1998,Inf
"8927","STP",1999,Inf
"8928","STP",2000,Inf
"8929","STP",2001,Inf
"8930","STP",2002,Inf
"8931","STP",2003,Inf
"8932","STP",2004,Inf
"8933","STP",2005,Inf
"8934","STP",2006,Inf
"8935","STP",2007,Inf
"8936","STP",2008,Inf
"8937","STP",2009,Inf
"8938","STP",2010,Inf
"8939","STP",2011,Inf
"8940","STP",2012,0.0136245781840223
"8941","STP",2013,0.0138188543251535
"8942","STP",2014,0.0136709584272787
"8943","STP",2015,Inf
"8944","STP",2016,Inf
"8945","STP",2017,Inf
"8946","STP",2018,Inf
"8947","STP",2019,Inf
"8948","STP",2020,Inf
"8949","STP",2021,Inf
"8950","STP",2022,Inf
"8951","SUR",1973,0.000548844805076326
"8952","SUR",1974,0.000483958059106926
"8953","SUR",1975,0.000532935853509987
"8954","SUR",1976,0.000514168981250093
"8955","SUR",1977,0.000538390207841364
"8956","SUR",1978,0.000516472492863255
"8957","SUR",1979,0.000498850411621817
"8958","SUR",1980,0.000486130756463092
"8959","SUR",1981,0.000495282359661176
"8960","SUR",1982,0.000521266562031793
"8961","SUR",1983,0.000508665283547534
"8962","SUR",1984,0.000496738642143688
"8963","SUR",1985,0.000502674726854623
"8964","SUR",1986,0.000490734338386592
"8965","SUR",1987,0.000487227437930939
"8966","SUR",1988,0.000455218377837894
"8967","SUR",1989,0.000401416231635088
"8968","SUR",1990,0.000376250139416489
"8969","SUR",1991,0.000395292581470875
"8970","SUR",1992,0.000387319544489268
"8971","SUR",1993,0.000392395970401561
"8972","SUR",1994,0.000366577952386639
"8973","SUR",1995,0.00035030432334014
"8974","SUR",1996,0.000360585030456957
"8975","SUR",1997,0.000338031990363073
"8976","SUR",1998,0.000323197535832907
"8977","SUR",1999,0.000291538757550149
"8978","SUR",2000,0.000310533756371348
"8979","SUR",2001,0.000299341855767036
"8980","SUR",2002,0.00029910281259662
"8981","SUR",2003,0.000295976824090574
"8982","SUR",2004,0.000290269042509334
"8983","SUR",2005,0.000283999064093679
"8984","SUR",2006,0.000301825162630406
"8985","SUR",2007,0.000306844388562004
"8986","SUR",2008,0.00033026246523434
"8987","SUR",2009,0.000371350203429124
"8988","SUR",2010,0.000348886860881452
"8989","SUR",2011,0.000341748246582095
"8990","SUR",2012,0.000342025165309047
"8991","SUR",2013,0.000373540727864032
"8992","SUR",2014,0.000371684167616874
"8993","SUR",2015,0.000367164846785307
"8994","SUR",2016,Inf
"8995","SUR",2017,Inf
"8996","SUR",2018,Inf
"8997","SUR",2019,Inf
"8998","SUR",2020,Inf
"8999","SUR",2021,Inf
"9000","SUR",2022,Inf
"9001","SVK",1973,0.00276412288463678
"9002","SVK",1974,0.00302463890148515
"9003","SVK",1975,0.00288706663124672
"9004","SVK",1976,0.00292618483515939
"9005","SVK",1977,0.00300012422190241
"9006","SVK",1978,0.00292343729441413
"9007","SVK",1979,0.00284279584787042
"9008","SVK",1980,0.00287490125761047
"9009","SVK",1981,0.00291210433622852
"9010","SVK",1982,0.00278719453390955
"9011","SVK",1983,0.00282978343565396
"9012","SVK",1984,0.00276831242382229
"9013","SVK",1985,0.00287091804460483
"9014","SVK",1986,0.002825726055608
"9015","SVK",1987,0.00276346475764231
"9016","SVK",1988,0.00276471270344256
"9017","SVK",1989,0.00279169482744487
"9018","SVK",1990,0.00287512262540631
"9019","SVK",1991,0.00310092103624309
"9020","SVK",1992,0.00291398971354958
"9021","SVK",1993,0.00285439681478707
"9022","SVK",1994,0.00297252724931012
"9023","SVK",1995,0.00290591872605283
"9024","SVK",1996,0.00264472005104673
"9025","SVK",1997,0.00256961572464483
"9026","SVK",1998,0.00254301464622609
"9027","SVK",1999,0.00242019396468768
"9028","SVK",2000,0.00220991733966974
"9029","SVK",2001,0.00232699245553469
"9030","SVK",2002,0.00230791027723687
"9031","SVK",2003,0.00220113827107055
"9032","SVK",2004,0.00221531939618708
"9033","SVK",2005,0.00218582748866221
"9034","SVK",2006,0.00218779246371361
"9035","SVK",2007,0.0021682219950188
"9036","SVK",2008,0.00224788140915294
"9037","SVK",2009,0.00230953004134069
"9038","SVK",2010,0.00216418615308287
"9039","SVK",2011,0.00207443128667692
"9040","SVK",2012,0.00194212471027397
"9041","SVK",2013,0.00221160574661718
"9042","SVK",2014,0.00210187835673917
"9043","SVK",2015,Inf
"9044","SVK",2016,Inf
"9045","SVK",2017,Inf
"9046","SVK",2018,Inf
"9047","SVK",2019,Inf
"9048","SVK",2020,Inf
"9049","SVK",2021,Inf
"9050","SVK",2022,Inf
"9051","SVN",1973,Inf
"9052","SVN",1974,Inf
"9053","SVN",1975,Inf
"9054","SVN",1976,Inf
"9055","SVN",1977,Inf
"9056","SVN",1978,Inf
"9057","SVN",1979,Inf
"9058","SVN",1980,Inf
"9059","SVN",1981,Inf
"9060","SVN",1982,Inf
"9061","SVN",1983,Inf
"9062","SVN",1984,Inf
"9063","SVN",1985,Inf
"9064","SVN",1986,Inf
"9065","SVN",1987,Inf
"9066","SVN",1988,Inf
"9067","SVN",1989,Inf
"9068","SVN",1990,0.00171511833635687
"9069","SVN",1991,Inf
"9070","SVN",1992,Inf
"9071","SVN",1993,Inf
"9072","SVN",1994,Inf
"9073","SVN",1995,Inf
"9074","SVN",1996,Inf
"9075","SVN",1997,Inf
"9076","SVN",1998,Inf
"9077","SVN",1999,Inf
"9078","SVN",2000,Inf
"9079","SVN",2001,Inf
"9080","SVN",2002,Inf
"9081","SVN",2003,Inf
"9082","SVN",2004,0.000655797368421053
"9083","SVN",2005,0.000638772151898735
"9084","SVN",2006,0.00064674253164557
"9085","SVN",2007,0.000623090361445783
"9086","SVN",2008,Inf
"9087","SVN",2009,Inf
"9088","SVN",2010,Inf
"9089","SVN",2011,Inf
"9090","SVN",2012,Inf
"9091","SVN",2013,Inf
"9092","SVN",2014,Inf
"9093","SVN",2015,Inf
"9094","SVN",2016,Inf
"9095","SVN",2017,Inf
"9096","SVN",2018,Inf
"9097","SVN",2019,Inf
"9098","SVN",2020,Inf
"9099","SVN",2021,Inf
"9100","SVN",2022,Inf
"9101","SWE",1973,Inf
"9102","SWE",1974,Inf
"9103","SWE",1975,Inf
"9104","SWE",1976,Inf
"9105","SWE",1977,Inf
"9106","SWE",1978,Inf
"9107","SWE",1979,Inf
"9108","SWE",1980,Inf
"9109","SWE",1981,Inf
"9110","SWE",1982,Inf
"9111","SWE",1983,Inf
"9112","SWE",1984,Inf
"9113","SWE",1985,Inf
"9114","SWE",1986,Inf
"9115","SWE",1987,Inf
"9116","SWE",1988,Inf
"9117","SWE",1989,Inf
"9118","SWE",1990,0.00251211179068358
"9119","SWE",1991,Inf
"9120","SWE",1992,Inf
"9121","SWE",1993,Inf
"9122","SWE",1994,Inf
"9123","SWE",1995,Inf
"9124","SWE",1996,Inf
"9125","SWE",1997,Inf
"9126","SWE",1998,Inf
"9127","SWE",1999,Inf
"9128","SWE",2000,Inf
"9129","SWE",2001,Inf
"9130","SWE",2002,Inf
"9131","SWE",2003,Inf
"9132","SWE",2004,0.0015602705
"9133","SWE",2005,0.00153284585365854
"9134","SWE",2006,0.00159475462184874
"9135","SWE",2007,0.0014919571875
"9136","SWE",2008,Inf
"9137","SWE",2009,Inf
"9138","SWE",2010,Inf
"9139","SWE",2011,Inf
"9140","SWE",2012,Inf
"9141","SWE",2013,Inf
"9142","SWE",2014,Inf
"9143","SWE",2015,Inf
"9144","SWE",2016,Inf
"9145","SWE",2017,Inf
"9146","SWE",2018,Inf
"9147","SWE",2019,Inf
"9148","SWE",2020,Inf
"9149","SWE",2021,Inf
"9150","SWE",2022,Inf
"9151","SWZ",1973,Inf
"9152","SWZ",1974,Inf
"9153","SWZ",1975,Inf
"9154","SWZ",1976,Inf
"9155","SWZ",1977,Inf
"9156","SWZ",1978,Inf
"9157","SWZ",1979,Inf
"9158","SWZ",1980,Inf
"9159","SWZ",1981,Inf
"9160","SWZ",1982,Inf
"9161","SWZ",1983,Inf
"9162","SWZ",1984,Inf
"9163","SWZ",1985,Inf
"9164","SWZ",1986,Inf
"9165","SWZ",1987,Inf
"9166","SWZ",1988,Inf
"9167","SWZ",1989,Inf
"9168","SWZ",1990,Inf
"9169","SWZ",1991,Inf
"9170","SWZ",1992,Inf
"9171","SWZ",1993,Inf
"9172","SWZ",1994,Inf
"9173","SWZ",1995,Inf
"9174","SWZ",1996,Inf
"9175","SWZ",1997,Inf
"9176","SWZ",1998,Inf
"9177","SWZ",1999,Inf
"9178","SWZ",2000,Inf
"9179","SWZ",2001,Inf
"9180","SWZ",2002,Inf
"9181","SWZ",2003,Inf
"9182","SWZ",2004,Inf
"9183","SWZ",2005,Inf
"9184","SWZ",2006,Inf
"9185","SWZ",2007,Inf
"9186","SWZ",2008,Inf
"9187","SWZ",2009,Inf
"9188","SWZ",2010,Inf
"9189","SWZ",2011,Inf
"9190","SWZ",2012,Inf
"9191","SWZ",2013,Inf
"9192","SWZ",2014,Inf
"9193","SWZ",2015,Inf
"9194","SWZ",2016,Inf
"9195","SWZ",2017,Inf
"9196","SWZ",2018,Inf
"9197","SWZ",2019,Inf
"9198","SWZ",2020,Inf
"9199","SWZ",2021,Inf
"9200","SWZ",2022,Inf
"9201","SXM",1973,Inf
"9202","SXM",1974,Inf
"9203","SXM",1975,Inf
"9204","SXM",1976,Inf
"9205","SXM",1977,Inf
"9206","SXM",1978,Inf
"9207","SXM",1979,Inf
"9208","SXM",1980,Inf
"9209","SXM",1981,Inf
"9210","SXM",1982,Inf
"9211","SXM",1983,Inf
"9212","SXM",1984,Inf
"9213","SXM",1985,Inf
"9214","SXM",1986,Inf
"9215","SXM",1987,Inf
"9216","SXM",1988,Inf
"9217","SXM",1989,Inf
"9218","SXM",1990,0.00370868042054817
"9219","SXM",1991,Inf
"9220","SXM",1992,Inf
"9221","SXM",1993,Inf
"9222","SXM",1994,Inf
"9223","SXM",1995,Inf
"9224","SXM",1996,Inf
"9225","SXM",1997,Inf
"9226","SXM",1998,Inf
"9227","SXM",1999,Inf
"9228","SXM",2000,Inf
"9229","SXM",2001,Inf
"9230","SXM",2002,Inf
"9231","SXM",2003,Inf
"9232","SXM",2004,0.00174877001596435
"9233","SXM",2005,0.00162245198060889
"9234","SXM",2006,0.00155530211991041
"9235","SXM",2007,0.00155564510008271
"9236","SXM",2008,Inf
"9237","SXM",2009,Inf
"9238","SXM",2010,Inf
"9239","SXM",2011,Inf
"9240","SXM",2012,Inf
"9241","SXM",2013,Inf
"9242","SXM",2014,Inf
"9243","SXM",2015,Inf
"9244","SXM",2016,Inf
"9245","SXM",2017,Inf
"9246","SXM",2018,Inf
"9247","SXM",2019,Inf
"9248","SXM",2020,Inf
"9249","SXM",2021,Inf
"9250","SXM",2022,Inf
"9251","SYC",1973,0.00133977185716785
"9252","SYC",1974,0.0013706978396264
"9253","SYC",1975,0.00136447955944921
"9254","SYC",1976,0.00168519564306318
"9255","SYC",1977,0.00176057799967827
"9256","SYC",1978,0.00182519860981726
"9257","SYC",1979,0.00177549552967691
"9258","SYC",1980,0.00180997761809968
"9259","SYC",1981,0.00175466043219984
"9260","SYC",1982,0.00175372225598712
"9261","SYC",1983,0.00176090754255421
"9262","SYC",1984,0.00188942146186582
"9263","SYC",1985,0.00182231133985287
"9264","SYC",1986,0.00181696382244434
"9265","SYC",1987,0.00187273199779297
"9266","SYC",1988,0.00181215114206846
"9267","SYC",1989,0.00183850728256341
"9268","SYC",1990,0.00155440261796754
"9269","SYC",1991,0.00167405848617195
"9270","SYC",1992,0.00169714038152212
"9271","SYC",1993,0.00180375132441795
"9272","SYC",1994,0.00164582755374367
"9273","SYC",1995,0.00167729612152291
"9274","SYC",1996,0.00187244656594223
"9275","SYC",1997,0.00180758928640545
"9276","SYC",1998,0.00190777503641111
"9277","SYC",1999,0.00174780275692163
"9278","SYC",2000,0.00194839753205874
"9279","SYC",2001,0.0018970092639905
"9280","SYC",2002,0.00177962917159191
"9281","SYC",2003,0.00183386112883939
"9282","SYC",2004,0.00185498723017743
"9283","SYC",2005,0.00186919263729666
"9284","SYC",2006,0.00186123581363685
"9285","SYC",2007,0.00200245284574785
"9286","SYC",2008,0.00207250781672496
"9287","SYC",2009,0.0021060738947981
"9288","SYC",2010,0.00213814888367562
"9289","SYC",2011,0.00223683753296472
"9290","SYC",2012,0.0026645444459064
"9291","SYC",2013,0.00253964831585313
"9292","SYC",2014,0.00258689265653743
"9293","SYC",2015,Inf
"9294","SYC",2016,Inf
"9295","SYC",2017,Inf
"9296","SYC",2018,Inf
"9297","SYC",2019,Inf
"9298","SYC",2020,Inf
"9299","SYC",2021,Inf
"9300","SYC",2022,Inf
"9301","SYR",1973,Inf
"9302","SYR",1974,Inf
"9303","SYR",1975,Inf
"9304","SYR",1976,Inf
"9305","SYR",1977,Inf
"9306","SYR",1978,Inf
"9307","SYR",1979,Inf
"9308","SYR",1980,Inf
"9309","SYR",1981,Inf
"9310","SYR",1982,Inf
"9311","SYR",1983,Inf
"9312","SYR",1984,Inf
"9313","SYR",1985,Inf
"9314","SYR",1986,Inf
"9315","SYR",1987,Inf
"9316","SYR",1988,Inf
"9317","SYR",1989,Inf
"9318","SYR",1990,Inf
"9319","SYR",1991,Inf
"9320","SYR",1992,Inf
"9321","SYR",1993,Inf
"9322","SYR",1994,Inf
"9323","SYR",1995,Inf
"9324","SYR",1996,Inf
"9325","SYR",1997,Inf
"9326","SYR",1998,Inf
"9327","SYR",1999,Inf
"9328","SYR",2000,0.000744302263264214
"9329","SYR",2001,0.000714480412945105
"9330","SYR",2002,0.00103977941924329
"9331","SYR",2003,0.0010005978402277
"9332","SYR",2004,0.000934793174645472
"9333","SYR",2005,0.000824888302450387
"9334","SYR",2006,0.000877646047337733
"9335","SYR",2007,0.000928847899674167
"9336","SYR",2008,0.000880473818078239
"9337","SYR",2009,0.000877769860187069
"9338","SYR",2010,0.000730841230939095
"9339","SYR",2011,0.000742830620207184
"9340","SYR",2012,0.000665771216964338
"9341","SYR",2013,0.000749851484003744
"9342","SYR",2014,0.000751199982611466
"9343","SYR",2015,Inf
"9344","SYR",2016,Inf
"9345","SYR",2017,Inf
"9346","SYR",2018,Inf
"9347","SYR",2019,Inf
"9348","SYR",2020,Inf
"9349","SYR",2021,Inf
"9350","SYR",2022,Inf
"9351","TCA",1973,0.00017186223872553
"9352","TCA",1974,0.000181961920658498
"9353","TCA",1975,0.000163188390707613
"9354","TCA",1976,0.000148368714841513
"9355","TCA",1977,0.00015432579320379
"9356","TCA",1978,0.000155731164801599
"9357","TCA",1979,0.000150096508458387
"9358","TCA",1980,0.000158063361180728
"9359","TCA",1981,0.000138794117839388
"9360","TCA",1982,0.000146036704598683
"9361","TCA",1983,0.000146551912658882
"9362","TCA",1984,0.000141614532709778
"9363","TCA",1985,0.000132946049014217
"9364","TCA",1986,0.000130176596100575
"9365","TCA",1987,0.000134805577334883
"9366","TCA",1988,0.000134656320638357
"9367","TCA",1989,0.000143125096530925
"9368","TCA",1990,0.000154467922319511
"9369","TCA",1991,0.000151470759515839
"9370","TCA",1992,0.000159635321021838
"9371","TCA",1993,0.00016207982168152
"9372","TCA",1994,0.000157546669950978
"9373","TCA",1995,0.0001377144568606
"9374","TCA",1996,0.000142318620843039
"9375","TCA",1997,0.000146089299493808
"9376","TCA",1998,0.000149883237790606
"9377","TCA",1999,0.000152643948026306
"9378","TCA",2000,0.000179743512597299
"9379","TCA",2001,0.000174222294333711
"9380","TCA",2002,0.000163539643238491
"9381","TCA",2003,0.000163903932234883
"9382","TCA",2004,0.000162536745356337
"9383","TCA",2005,0.000161414677092571
"9384","TCA",2006,0.000172625750592641
"9385","TCA",2007,0.000182322135870237
"9386","TCA",2008,0.000187646269528372
"9387","TCA",2009,0.000209044735382269
"9388","TCA",2010,0.00018952766356051
"9389","TCA",2011,0.000195318837998951
"9390","TCA",2012,0.000193103693468095
"9391","TCA",2013,0.000198627696801325
"9392","TCA",2014,0.000191150960894186
"9393","TCA",2015,0.00018758956660636
"9394","TCA",2016,Inf
"9395","TCA",2017,Inf
"9396","TCA",2018,Inf
"9397","TCA",2019,Inf
"9398","TCA",2020,Inf
"9399","TCA",2021,Inf
"9400","TCA",2022,Inf
"9401","TCD",1973,0.000184365539896827
"9402","TCD",1974,0.000200234246027146
"9403","TCD",1975,0.000177625642225848
"9404","TCD",1976,0.000205664375089302
"9405","TCD",1977,0.000179904700175664
"9406","TCD",1978,0.000201300674692686
"9407","TCD",1979,0.000198871977347979
"9408","TCD",1980,0.000182061919496451
"9409","TCD",1981,0.000193062945340236
"9410","TCD",1982,0.00017215950257755
"9411","TCD",1983,0.00017026227614845
"9412","TCD",1984,0.000178844799047723
"9413","TCD",1985,0.000167516158065958
"9414","TCD",1986,0.000168867775482597
"9415","TCD",1987,0.000174615992720644
"9416","TCD",1988,0.000146968491123801
"9417","TCD",1989,0.000176440704878012
"9418","TCD",1990,0.000158099175939108
"9419","TCD",1991,0.000146793093424585
"9420","TCD",1992,0.000121772869193276
"9421","TCD",1993,0.000126042480364726
"9422","TCD",1994,0.000125914051983255
"9423","TCD",1995,0.000128592891203911
"9424","TCD",1996,0.000129563279756521
"9425","TCD",1997,0.000127627303727284
"9426","TCD",1998,0.00012647590081998
"9427","TCD",1999,0.000126854439595303
"9428","TCD",2000,0.000129288366851373
"9429","TCD",2001,0.000122505896574318
"9430","TCD",2002,0.000126627149827797
"9431","TCD",2003,0.000129867724543083
"9432","TCD",2004,0.000130290268363125
"9433","TCD",2005,0.000134739271770281
"9434","TCD",2006,0.000132627766924079
"9435","TCD",2007,0.000140728627283493
"9436","TCD",2008,0.000140008361210261
"9437","TCD",2009,0.000146473737597764
"9438","TCD",2010,0.000155334313756592
"9439","TCD",2011,0.000165349678787018
"9440","TCD",2012,0.000168600665273577
"9441","TCD",2013,0.000166459075162489
"9442","TCD",2014,0.000183010318817111
"9443","TCD",2015,0.000189184498602981
"9444","TCD",2016,Inf
"9445","TCD",2017,Inf
"9446","TCD",2018,Inf
"9447","TCD",2019,Inf
"9448","TCD",2020,Inf
"9449","TCD",2021,Inf
"9450","TCD",2022,Inf
"9451","TGO",1973,0.00209687832185437
"9452","TGO",1974,0.00184293984145607
"9453","TGO",1975,0.00162666850981272
"9454","TGO",1976,0.00146010011562074
